Order_ID,Order_Time,City,Restaurant,Order_Value,Delivery_Fee,Discount,Payment_Mode,Delivery_Time_Min,Final_Amount
ORD104678,2023-07-14 22:00:00,Kolkata,South Express,406.12,56.25,47.38,Cash,75,414.99
ORD104679,2023-07-14 23:00:00,Pune,Urban Tadka,1228.6,62.95,294.91,Card,57,996.6399999999999
ORD104680,2023-07-15 00:00:00,Hyderabad,Pizza Corner,1927.9,30.67,320.53,UPI,19,1638.0400000000002
ORD104681,2023-07-15 01:00:00,Delhi,Pizza Corner,482.16,64.18,62.23,Card,49,484.11
ORD104682,2023-07-15 02:00:00,Hyderabad,Pizza Corner,599.6,89.2,218.75,UPI,40,470.05000000000007
ORD104683,2023-07-15 03:00:00,Delhi,South Express,356.37,87.11,96.29,UPI,88,347.19
ORD104684,2023-07-15 04:00:00,Hyderabad,Urban Tadka,543.56,0.54,329.29,Cash,83,214.8099999999999
ORD104685,2023-07-15 05:00:00,Pune,Tandoori Nights,880.49,79.75,483.77,Wallet,78,476.47
ORD104686,2023-07-15 06:00:00,Delhi,Urban Tadka,1489.99,88.02,307.03,Card,11,1270.98
ORD104687,2023-07-15 07:00:00,Chennai,Tandoori Nights,668.25,69.23,440.38,Card,79,297.1
ORD104688,2023-07-15 08:00:00,Bangalore,Spice Hub,629.61,3.01,118.74,Card,23,513.88
ORD104689,2023-07-15 09:00:00,Chennai,Pizza Corner,1743.59,93.03,184.65,UPI,26,1651.9699999999998
ORD104690,2023-07-15 10:00:00,Bangalore,Spice Hub,1775.12,50.33,200.22,Wallet,63,1625.2299999999998
ORD104691,2023-07-15 11:00:00,Chennai,Spice Hub,597.54,73.62,289.88,Card,51,381.28
ORD104692,2023-07-15 12:00:00,Delhi,Pizza Corner,318.01,3.11,15.6,Wallet,10,305.52
ORD104693,2023-07-15 13:00:00,Kolkata,Spice Hub,1768.75,29.58,495.07,Wallet,38,1303.26
ORD104694,2023-07-15 14:00:00,Delhi,Spice Hub,1319.38,33.06,159.27,UPI,58,1193.17
ORD104695,2023-07-15 15:00:00,Bangalore,Tandoori Nights,925.27,91.7,490.42,UPI,68,526.55
ORD104696,2023-07-15 16:00:00,Bangalore,Spice Hub,1046.81,27.27,475.38,Cash,84,598.6999999999999
ORD104697,2023-07-15 17:00:00,Bangalore,Pizza Corner,1872.93,75.34,105.27,Card,73,1843.0
ORD104698,2023-07-15 18:00:00,Pune,Pizza Corner,207.2,65.46,140.58,UPI,71,132.07999999999996
ORD104699,2023-07-15 19:00:00,Kolkata,Spice Hub,920.89,8.24,460.25,Card,49,468.88
ORD104700,2023-07-15 20:00:00,Kolkata,Tandoori Nights,682.92,39.45,483.22,Cash,48,239.14999999999998
ORD104701,2023-07-15 21:00:00,Kolkata,Tandoori Nights,1992.0,18.37,473.49,Cash,27,1536.8799999999999
ORD104702,2023-07-15 22:00:00,Bangalore,Tandoori Nights,1198.34,43.31,332.28,Card,25,909.3699999999999
ORD104703,2023-07-15 23:00:00,Delhi,Urban Tadka,821.18,5.36,304.65,Card,80,521.89
ORD104704,2023-07-16 00:00:00,Mumbai,Tandoori Nights,1842.78,50.19,276.76,Card,87,1616.21
ORD104705,2023-07-16 01:00:00,Bangalore,South Express,650.22,22.16,410.38,Cash,77,262.0
ORD104706,2023-07-16 02:00:00,Mumbai,Biryani House,818.09,99.85,483.48,Wallet,23,434.46000000000004
ORD104707,2023-07-16 03:00:00,Pune,Urban Tadka,1553.35,99.84,323.49,Wallet,29,1329.6999999999998
ORD104708,2023-07-16 04:00:00,Hyderabad,Pizza Corner,1255.34,69.8,442.05,Cash,34,883.0899999999999
ORD104709,2023-07-16 05:00:00,Kolkata,Urban Tadka,867.22,32.12,147.0,Card,36,752.34
ORD104710,2023-07-16 06:00:00,Hyderabad,Pizza Corner,1717.48,72.63,105.77,Cash,59,1684.3400000000001
ORD104711,2023-07-16 07:00:00,Delhi,South Express,1675.07,4.47,411.4,UPI,20,1268.1399999999999
ORD104712,2023-07-16 08:00:00,Chennai,Pizza Corner,,32.39,167.5,Card,22,
ORD104713,2023-07-16 09:00:00,Hyderabad,South Express,176.02,59.75,53.96,Wallet,11,181.81
ORD104714,2023-07-16 10:00:00,Chennai,South Express,562.06,28.68,290.91,UPI,69,299.82999999999987
ORD104715,2023-07-16 11:00:00,Kolkata,Tandoori Nights,898.32,63.89,75.56,Cash,21,886.6500000000001
ORD104716,2023-07-16 12:00:00,Hyderabad,Spice Hub,124.7,10.36,229.37,Wallet,26,-94.31
ORD104717,2023-07-16 13:00:00,Delhi,Spice Hub,1806.73,12.56,308.11,Card,25,1511.1799999999998
ORD104718,2023-07-16 14:00:00,Bangalore,Pizza Corner,210.23,19.81,85.41,UPI,20,144.63
ORD104719,2023-07-16 15:00:00,Mumbai,Urban Tadka,1685.35,2.71,25.87,Cash,61,1662.19
ORD104720,2023-07-16 16:00:00,Pune,Pizza Corner,,87.3,83.8,Cash,14,
ORD104721,2023-07-16 17:00:00,Pune,Urban Tadka,1450.75,22.57,224.76,UPI,26,1248.56
ORD104722,2023-07-16 18:00:00,Chennai,Spice Hub,267.53,22.92,14.71,Wallet,47,275.74
ORD104723,2023-07-16 19:00:00,Delhi,Spice Hub,1315.99,25.98,491.31,UPI,57,850.6600000000001
ORD104724,2023-07-16 20:00:00,Delhi,Pizza Corner,1135.86,5.01,447.74,Card,35,693.1299999999999
ORD104725,2023-07-16 21:00:00,Bangalore,Biryani House,984.5,93.63,45.6,UPI,23,1032.5300000000002
ORD104726,2023-07-16 22:00:00,Bangalore,Spice Hub,1507.14,53.61,256.34,Card,68,1304.41
ORD104727,2023-07-16 23:00:00,Chennai,Pizza Corner,1645.43,41.39,293.3,UPI,53,1393.5200000000002
ORD104728,2023-07-17 00:00:00,Hyderabad,Pizza Corner,1188.66,88.33,85.06,Wallet,51,1191.93
ORD104729,2023-07-17 01:00:00,Kolkata,Urban Tadka,201.24,29.71,395.4,Cash,80,-164.44999999999996
ORD104730,2023-07-17 02:00:00,Kolkata,Spice Hub,267.32,85.76,483.91,Wallet,38,-130.83000000000004
ORD104731,2023-07-17 03:00:00,Kolkata,Urban Tadka,612.27,10.13,212.66,UPI,39,409.74
ORD104732,2023-07-17 04:00:00,Bangalore,Spice Hub,705.39,74.58,238.26,Card,47,541.71
ORD104733,2023-07-17 05:00:00,Pune,Tandoori Nights,1600.4,89.6,216.39,Cash,87,1473.6100000000001
ORD104734,2023-07-17 06:00:00,Delhi,Biryani House,1318.16,12.96,18.76,Cash,87,1312.3600000000001
ORD104735,2023-07-17 07:00:00,Chennai,Urban Tadka,1380.75,67.85,341.92,Wallet,54,1106.6799999999998
ORD104736,2023-07-17 08:00:00,Pune,Urban Tadka,1073.82,2.6,228.32,Wallet,58,848.0999999999999
ORD104737,2023-07-17 09:00:00,Kolkata,Pizza Corner,608.18,59.96,30.1,Card,31,638.04
ORD104738,2023-07-17 10:00:00,Hyderabad,South Express,1293.32,56.88,36.59,Card,65,1313.6100000000001
ORD104739,2023-07-17 11:00:00,Hyderabad,Spice Hub,203.41,37.02,121.09,Wallet,43,119.34
ORD104740,2023-07-17 12:00:00,Hyderabad,Urban Tadka,1746.73,67.59,64.03,Wallet,12,1750.29
ORD104741,2023-07-17 13:00:00,Chennai,Tandoori Nights,1514.67,41.35,226.47,Cash,73,1329.55
ORD104742,2023-07-17 14:00:00,Pune,South Express,281.54,2.92,113.05,UPI,32,171.41000000000003
ORD104743,2023-07-17 15:00:00,Mumbai,South Express,1571.55,4.72,211.07,UPI,89,1365.2
ORD104744,2023-07-17 16:00:00,Bangalore,Biryani House,1726.07,77.03,8.95,Cash,85,1794.1499999999999
ORD104745,2023-07-17 17:00:00,Delhi,Pizza Corner,1998.41,70.06,350.85,Cash,48,1717.6200000000003
ORD104746,2023-07-17 18:00:00,Mumbai,Urban Tadka,755.35,26.53,6.53,Wallet,37,775.35
ORD104747,2023-07-17 19:00:00,Hyderabad,Urban Tadka,624.62,49.0,366.81,Card,60,306.81
ORD104748,2023-07-17 20:00:00,Pune,Urban Tadka,1724.6,11.35,143.06,UPI,37,1592.8899999999999
ORD104749,2023-07-17 21:00:00,Delhi,Spice Hub,864.24,80.99,497.8,UPI,51,447.43
ORD104750,2023-07-17 22:00:00,Mumbai,Pizza Corner,176.17,49.51,115.87,Wallet,17,109.80999999999997
ORD104751,2023-07-17 23:00:00,Kolkata,Pizza Corner,269.29,95.07,304.7,Wallet,65,59.660000000000025
ORD104752,2023-07-18 00:00:00,,Tandoori Nights,1109.37,83.07,325.28,UPI,57,867.1599999999999
ORD104753,2023-07-18 01:00:00,Kolkata,Spice Hub,,97.69,455.82,Wallet,78,
ORD104754,2023-07-18 02:00:00,Delhi,Pizza Corner,1164.44,88.01,443.76,Cash,84,808.69
ORD104755,2023-07-18 03:00:00,Kolkata,Pizza Corner,1132.07,21.87,50.13,Cash,27,1103.8099999999997
ORD104756,2023-07-18 04:00:00,Bangalore,Tandoori Nights,1889.31,48.31,482.41,UPI,83,1455.2099999999998
ORD104757,2023-07-18 05:00:00,Chennai,Pizza Corner,714.46,38.97,476.36,Wallet,49,277.07000000000005
ORD104758,2023-07-18 06:00:00,Mumbai,Tandoori Nights,1628.42,0.24,399.08,Card,47,1229.5800000000002
ORD104759,2023-07-18 07:00:00,Chennai,Urban Tadka,1573.84,71.11,451.57,UPI,72,1193.3799999999999
ORD104760,2023-07-18 08:00:00,Chennai,Pizza Corner,1526.44,27.81,281.77,Card,43,1272.48
ORD104761,2023-07-18 09:00:00,Mumbai,South Express,606.21,84.33,292.99,Cash,25,397.55000000000007
ORD104762,2023-07-18 10:00:00,Kolkata,Pizza Corner,556.43,28.43,21.81,UPI,12,563.05
ORD104763,2023-07-18 11:00:00,Mumbai,Urban Tadka,770.29,66.62,350.97,Cash,83,485.93999999999994
ORD104764,2023-07-18 12:00:00,Kolkata,Tandoori Nights,1128.67,14.24,191.99,Card,51,950.9200000000001
ORD104765,2023-07-18 13:00:00,Hyderabad,Spice Hub,1887.01,14.53,117.76,Cash,84,1783.78
ORD104766,2023-07-18 14:00:00,Bangalore,Spice Hub,1353.94,83.71,341.43,Card,13,1096.22
ORD104767,2023-07-18 15:00:00,Kolkata,Tandoori Nights,1305.77,48.66,264.13,Card,73,1090.3000000000002
ORD104768,2023-07-18 16:00:00,Chennai,Spice Hub,1711.91,6.16,237.52,UPI,68,1480.5500000000002
ORD104769,2023-07-18 17:00:00,Chennai,Tandoori Nights,1351.92,5.92,266.12,Wallet,79,1091.7200000000003
ORD104770,2023-07-18 18:00:00,Kolkata,Biryani House,173.02,69.51,45.95,UPI,24,196.58000000000004
ORD104771,2023-07-18 19:00:00,Hyderabad,Urban Tadka,233.73,28.26,208.51,UPI,23,53.48000000000002
ORD104772,2023-07-18 20:00:00,Pune,Urban Tadka,237.73,70.64,448.33,Cash,29,-139.95999999999998
ORD104773,2023-07-18 21:00:00,Kolkata,Biryani House,1549.17,78.11,477.55,Cash,19,1149.73
ORD104774,2023-07-18 22:00:00,Kolkata,Urban Tadka,1344.22,39.13,53.53,UPI,73,1329.8200000000002
ORD104775,2023-07-18 23:00:00,Bangalore,Biryani House,1824.14,16.99,79.89,Card,12,1761.24
ORD104776,2023-07-19 00:00:00,Chennai,Urban Tadka,652.1,54.15,28.11,Card,66,678.14
ORD104777,2023-07-19 01:00:00,Hyderabad,South Express,964.24,43.13,299.4,Cash,51,707.97
ORD104778,2023-07-19 02:00:00,Mumbai,Urban Tadka,923.64,97.13,145.37,Card,69,875.4
ORD104779,2023-07-19 03:00:00,Hyderabad,South Express,1600.14,22.24,61.03,Wallet,27,1561.3500000000001
ORD104780,2023-07-19 04:00:00,Chennai,Biryani House,1182.78,28.04,54.65,UPI,49,1156.1699999999998
ORD104781,2023-07-19 05:00:00,Bangalore,Pizza Corner,1093.89,95.84,462.99,UPI,15,726.74
ORD104782,2023-07-19 06:00:00,Mumbai,Biryani House,1891.0,26.2,293.54,Card,59,1623.66
ORD104783,2023-07-19 07:00:00,Delhi,Tandoori Nights,1654.66,60.93,481.1,Cash,87,1234.4900000000002
ORD104784,2023-07-19 08:00:00,Hyderabad,Tandoori Nights,510.76,13.58,309.15,Card,86,215.19000000000005
ORD104785,2023-07-19 09:00:00,Kolkata,Pizza Corner,692.3,65.68,287.7,Wallet,74,470.28000000000003
ORD104786,2023-07-19 10:00:00,,Urban Tadka,628.68,64.3,395.63,Cash,73,297.3499999999999
ORD104787,2023-07-19 11:00:00,Bangalore,Spice Hub,1379.27,85.68,379.32,Card,25,1085.63
ORD104788,2023-07-19 12:00:00,Mumbai,Pizza Corner,1536.78,48.95,267.89,UPI,71,1317.8400000000001
ORD104789,2023-07-19 13:00:00,Mumbai,South Express,1804.41,46.03,338.84,Wallet,12,1511.6000000000001
ORD104790,2023-07-19 14:00:00,Delhi,Urban Tadka,,81.4,49.01,Wallet,18,
ORD104791,2023-07-19 15:00:00,,Spice Hub,198.54,19.98,38.3,Wallet,50,180.21999999999997
ORD104792,2023-07-19 16:00:00,Mumbai,Pizza Corner,574.87,82.23,179.93,Cash,26,477.17
ORD104793,2023-07-19 17:00:00,Chennai,Spice Hub,1200.85,19.01,415.22,Cash,73,804.6399999999999
ORD104794,2023-07-19 18:00:00,Delhi,Pizza Corner,1939.71,61.47,362.32,Card,60,1638.8600000000001
ORD104795,2023-07-19 19:00:00,Hyderabad,Urban Tadka,,93.4,98.14,Cash,75,
ORD104796,2023-07-19 20:00:00,Kolkata,Tandoori Nights,106.97,91.47,117.46,Wallet,52,80.98
ORD104797,2023-07-19 21:00:00,Pune,Biryani House,1947.08,85.75,179.52,Cash,23,1853.31
ORD104798,2023-07-19 22:00:00,Mumbai,South Express,1416.93,23.81,18.36,Card,66,1422.38
ORD104799,2023-07-19 23:00:00,Mumbai,Tandoori Nights,1925.05,36.91,378.91,Wallet,31,1583.05
ORD104800,2023-07-20 00:00:00,Delhi,Tandoori Nights,1620.62,92.96,314.35,UPI,66,1399.23
ORD104801,2023-07-20 01:00:00,,Urban Tadka,219.53,75.92,354.49,Wallet,42,-59.04000000000002
ORD104802,2023-07-20 02:00:00,Pune,Tandoori Nights,1788.33,19.9,386.44,Card,45,1421.79
ORD104803,2023-07-20 03:00:00,Hyderabad,Pizza Corner,657.44,52.62,347.69,Wallet,29,362.37000000000006
ORD104804,2023-07-20 04:00:00,Kolkata,Pizza Corner,643.86,29.65,245.57,UPI,87,427.94
ORD104805,2023-07-20 05:00:00,Kolkata,Tandoori Nights,1642.15,15.31,384.61,Cash,11,1272.85
ORD104806,2023-07-20 06:00:00,Hyderabad,South Express,137.98,93.06,315.35,UPI,77,-84.31000000000003
ORD104807,2023-07-20 07:00:00,Delhi,Pizza Corner,1152.9,86.61,12.93,Card,86,1226.58
ORD104808,2023-07-20 08:00:00,Hyderabad,Urban Tadka,858.22,33.72,487.31,Card,82,404.63000000000005
ORD104809,2023-07-20 09:00:00,,Urban Tadka,1987.38,48.27,369.87,Cash,72,1665.7800000000002
ORD104810,2023-07-20 10:00:00,Delhi,South Express,329.1,69.81,314.46,Card,38,84.45000000000005
ORD104811,2023-07-20 11:00:00,Hyderabad,South Express,162.01,51.97,327.3,UPI,70,-113.32000000000002
ORD104812,2023-07-20 12:00:00,Kolkata,Pizza Corner,1941.03,49.55,57.0,Card,76,1933.58
ORD104813,2023-07-20 13:00:00,Pune,South Express,809.17,91.7,26.54,Wallet,35,874.33
ORD104814,2023-07-20 14:00:00,Chennai,Pizza Corner,1883.23,28.24,373.7,Cash,54,1537.77
ORD104815,2023-07-20 15:00:00,Kolkata,Biryani House,1556.76,19.33,419.2,Wallet,50,1156.8899999999999
ORD104816,2023-07-20 16:00:00,Hyderabad,Biryani House,344.99,14.74,256.95,UPI,34,102.78000000000003
ORD104817,2023-07-20 17:00:00,Pune,Biryani House,882.71,99.66,394.32,Card,50,588.05
ORD104818,2023-07-20 18:00:00,Mumbai,Biryani House,136.05,5.88,228.15,UPI,78,-86.22
ORD104819,2023-07-20 19:00:00,Chennai,Urban Tadka,617.51,50.25,115.36,Card,26,552.4
ORD104820,2023-07-20 20:00:00,Mumbai,Tandoori Nights,1326.1,3.1,317.58,Cash,63,1011.6199999999999
ORD104821,2023-07-20 21:00:00,Mumbai,Tandoori Nights,947.95,62.41,367.77,Cash,77,642.59
ORD104822,2023-07-20 22:00:00,Mumbai,South Express,1485.66,23.82,368.64,Wallet,34,1140.8400000000001
ORD104823,2023-07-20 23:00:00,Bangalore,South Express,1980.06,56.68,129.37,Cash,80,1907.37
ORD104824,2023-07-21 00:00:00,Chennai,Pizza Corner,410.65,51.17,80.05,UPI,16,381.77
ORD104825,2023-07-21 01:00:00,Kolkata,Urban Tadka,1428.55,7.65,341.66,UPI,22,1094.54
ORD104826,2023-07-21 02:00:00,Mumbai,Tandoori Nights,1804.34,49.62,260.86,UPI,84,1593.1
ORD104827,2023-07-21 03:00:00,Delhi,Biryani House,1750.89,92.18,143.2,UPI,20,1699.8700000000001
ORD104828,2023-07-21 04:00:00,Hyderabad,Biryani House,506.86,16.89,480.48,Card,50,43.26999999999998
ORD104829,2023-07-21 05:00:00,Hyderabad,Biryani House,1212.19,17.69,105.99,Wallet,73,1123.89
ORD104830,2023-07-21 06:00:00,Pune,Pizza Corner,926.9,68.5,211.65,UPI,32,783.75
ORD104831,2023-07-21 07:00:00,Kolkata,Biryani House,774.93,37.2,429.54,Cash,23,382.59
ORD104832,2023-07-21 08:00:00,Pune,South Express,907.42,21.61,315.23,UPI,31,613.8
ORD104833,2023-07-21 09:00:00,Mumbai,South Express,1763.76,27.16,223.21,UPI,27,1567.71
ORD104834,2023-07-21 10:00:00,Mumbai,Urban Tadka,785.48,75.16,131.36,UPI,28,729.28
ORD104835,2023-07-21 11:00:00,Chennai,Tandoori Nights,1668.68,95.4,102.73,Wallet,31,1661.3500000000001
ORD104836,2023-07-21 12:00:00,Hyderabad,Biryani House,1508.91,98.89,11.55,Cash,63,1596.2500000000002
ORD104837,2023-07-21 13:00:00,Bangalore,Pizza Corner,1205.28,8.51,442.45,Card,78,771.3399999999999
ORD104838,2023-07-21 14:00:00,Hyderabad,Pizza Corner,186.85,65.43,439.29,Card,30,-187.01000000000002
ORD104839,2023-07-21 15:00:00,Kolkata,Spice Hub,1942.04,14.19,63.94,Cash,29,1892.29
ORD104840,2023-07-21 16:00:00,Hyderabad,Spice Hub,1822.19,12.07,381.6,Cash,26,1452.6599999999999
ORD104841,2023-07-21 17:00:00,Mumbai,Spice Hub,271.22,61.29,93.88,Card,37,238.63000000000005
ORD104842,2023-07-21 18:00:00,Bangalore,Spice Hub,660.46,27.54,185.02,Card,60,502.98
ORD104843,2023-07-21 19:00:00,Delhi,South Express,1099.25,80.25,164.61,Card,67,1014.89
ORD104844,2023-07-21 20:00:00,Kolkata,Tandoori Nights,1722.89,21.33,234.48,UPI,48,1509.74
ORD104845,2023-07-21 21:00:00,Mumbai,Tandoori Nights,1713.18,95.62,431.27,UPI,45,1377.5300000000002
ORD104846,2023-07-21 22:00:00,Kolkata,Biryani House,1352.03,56.37,397.45,UPI,44,1010.9499999999998
ORD104847,2023-07-21 23:00:00,Kolkata,Tandoori Nights,1033.03,69.81,243.52,UPI,89,859.3199999999999
ORD104848,2023-07-22 00:00:00,Kolkata,Pizza Corner,438.23,44.64,182.09,Cash,43,300.78
ORD104849,2023-07-22 01:00:00,Bangalore,Tandoori Nights,1405.67,93.85,378.58,Card,60,1120.94
ORD104850,2023-07-22 02:00:00,Mumbai,Spice Hub,1479.22,91.0,450.89,UPI,70,1119.33
ORD104851,2023-07-22 03:00:00,Chennai,Tandoori Nights,1720.19,64.39,222.21,Wallet,46,1562.3700000000001
ORD104852,2023-07-22 04:00:00,Kolkata,South Express,805.25,29.97,104.73,UPI,65,730.49
ORD104853,2023-07-22 05:00:00,Kolkata,Tandoori Nights,1885.37,75.07,258.21,Cash,30,1702.2299999999998
ORD104854,2023-07-22 06:00:00,Pune,Spice Hub,371.6,5.57,317.82,Cash,19,59.35000000000002
ORD104855,2023-07-22 07:00:00,,Biryani House,966.26,74.22,309.35,Cash,51,731.13
ORD104856,2023-07-22 08:00:00,Mumbai,South Express,1381.2,5.45,227.85,UPI,89,1158.8000000000002
ORD104857,2023-07-22 09:00:00,Chennai,South Express,244.03,36.27,330.99,Card,55,-50.69
ORD104858,2023-07-22 10:00:00,Kolkata,Tandoori Nights,756.56,59.65,321.7,UPI,77,494.50999999999993
ORD104859,2023-07-22 11:00:00,Bangalore,Pizza Corner,302.04,66.97,300.15,Card,59,68.86000000000001
ORD104860,2023-07-22 12:00:00,Delhi,Biryani House,1876.68,5.55,177.13,UPI,52,1705.1
ORD104861,2023-07-22 13:00:00,Pune,Tandoori Nights,1907.12,30.75,398.72,UPI,48,1539.1499999999999
ORD104862,2023-07-22 14:00:00,Bangalore,Pizza Corner,165.35,53.28,144.84,Cash,29,73.78999999999999
ORD104863,2023-07-22 15:00:00,Chennai,Pizza Corner,1444.35,21.42,488.5,Cash,67,977.27
ORD104864,2023-07-22 16:00:00,Delhi,Biryani House,1875.12,63.48,102.23,Wallet,45,1836.37
ORD104865,2023-07-22 17:00:00,Delhi,Pizza Corner,1612.64,19.06,272.09,Wallet,54,1359.6100000000001
ORD104866,2023-07-22 18:00:00,Hyderabad,Tandoori Nights,1786.39,8.6,437.2,UPI,32,1357.79
ORD104867,2023-07-22 19:00:00,Delhi,Spice Hub,894.13,64.51,368.28,Wallet,47,590.36
ORD104868,2023-07-22 20:00:00,Bangalore,Tandoori Nights,1691.04,11.08,404.94,Wallet,40,1297.1799999999998
ORD104869,2023-07-22 21:00:00,Chennai,Biryani House,706.73,39.88,267.79,UPI,23,478.82
ORD104870,2023-07-22 22:00:00,Mumbai,Spice Hub,573.74,94.87,498.95,UPI,65,169.66000000000003
ORD104871,2023-07-22 23:00:00,Hyderabad,South Express,1963.79,41.07,323.35,Card,17,1681.5099999999998
ORD104872,2023-07-23 00:00:00,Bangalore,Spice Hub,1879.48,27.98,95.1,UPI,35,1812.3600000000001
ORD104873,2023-07-23 01:00:00,Delhi,Biryani House,1132.09,8.37,397.0,Wallet,67,743.4599999999998
ORD104874,2023-07-23 02:00:00,Delhi,Biryani House,982.97,73.46,217.26,Wallet,51,839.1700000000001
ORD104875,2023-07-23 03:00:00,Kolkata,Pizza Corner,1734.07,90.51,286.82,UPI,30,1537.76
ORD104876,2023-07-23 04:00:00,Chennai,Pizza Corner,1421.46,7.67,464.62,Cash,73,964.5100000000001
ORD104877,2023-07-23 05:00:00,Pune,Urban Tadka,1549.01,50.16,312.93,Cash,55,1286.24
ORD104878,2023-07-23 06:00:00,Kolkata,Urban Tadka,1301.14,45.04,63.49,Wallet,70,1282.69
ORD104879,2023-07-23 07:00:00,Pune,Pizza Corner,1411.8,15.2,205.82,UPI,37,1221.18
ORD104880,2023-07-23 08:00:00,Chennai,Tandoori Nights,1001.86,13.67,23.07,Card,32,992.4599999999999
ORD104881,2023-07-23 09:00:00,Kolkata,Pizza Corner,1409.91,42.79,135.23,Cash,57,1317.47
ORD104882,2023-07-23 10:00:00,Chennai,Pizza Corner,,68.24,129.99,Card,66,
ORD104883,2023-07-23 11:00:00,Mumbai,Spice Hub,1315.67,82.78,311.5,UPI,38,1086.95
ORD104884,2023-07-23 12:00:00,Mumbai,Spice Hub,1448.61,72.19,188.66,Cash,83,1332.1399999999999
ORD104885,2023-07-23 13:00:00,Pune,Spice Hub,213.34,68.1,219.27,Card,33,62.16999999999999
ORD104886,2023-07-23 14:00:00,,Pizza Corner,1776.48,24.82,158.28,UPI,72,1643.02
ORD104887,2023-07-23 15:00:00,Bangalore,Pizza Corner,1165.73,25.32,244.3,Cash,31,946.75
ORD104888,2023-07-23 16:00:00,Bangalore,Urban Tadka,491.22,69.87,131.14,Wallet,25,429.95000000000005
ORD104889,2023-07-23 17:00:00,Chennai,Spice Hub,455.98,79.96,141.41,Card,65,394.5300000000001
ORD104890,2023-07-23 18:00:00,Mumbai,Spice Hub,712.32,2.37,226.63,Card,29,488.06000000000006
ORD104891,2023-07-23 19:00:00,Kolkata,Spice Hub,1932.73,55.71,332.08,Card,23,1656.3600000000001
ORD104892,2023-07-23 20:00:00,Bangalore,Urban Tadka,559.38,67.03,122.5,Cash,36,503.90999999999997
ORD104893,2023-07-23 21:00:00,Hyderabad,Pizza Corner,858.1,20.2,477.75,Card,15,400.55000000000007
ORD104894,2023-07-23 22:00:00,Kolkata,Spice Hub,1233.45,84.54,148.24,Card,14,1169.75
ORD104895,2023-07-23 23:00:00,Bangalore,Tandoori Nights,344.59,78.5,479.48,Cash,77,-56.39000000000004
ORD104896,2023-07-24 00:00:00,Delhi,South Express,452.09,82.71,126.22,UPI,23,408.5799999999999
ORD104897,2023-07-24 01:00:00,Mumbai,Urban Tadka,121.64,21.16,333.05,Cash,80,-190.25
ORD104898,2023-07-24 02:00:00,Hyderabad,South Express,532.67,86.98,241.89,Card,44,377.76
ORD104899,2023-07-24 03:00:00,Kolkata,Spice Hub,1561.01,77.84,34.26,Wallet,64,1604.59
ORD104900,2023-07-24 04:00:00,Hyderabad,Pizza Corner,,45.42,287.63,Cash,69,
ORD104901,2023-07-24 05:00:00,Bangalore,Pizza Corner,600.61,36.19,380.97,UPI,39,255.82999999999993
ORD104902,2023-07-24 06:00:00,Chennai,Spice Hub,1846.87,79.64,273.54,Card,78,1652.97
ORD104903,2023-07-24 07:00:00,Pune,South Express,1602.08,89.1,34.97,UPI,48,1656.2099999999998
ORD104904,2023-07-24 08:00:00,Delhi,Pizza Corner,1837.8,9.43,356.61,Wallet,54,1490.62
ORD104905,2023-07-24 09:00:00,Bangalore,Urban Tadka,488.56,77.65,74.13,Cash,43,492.08000000000004
ORD104906,2023-07-24 10:00:00,Pune,Spice Hub,112.86,97.1,491.67,Cash,12,-281.71000000000004
ORD104907,2023-07-24 11:00:00,Bangalore,Pizza Corner,1750.73,96.51,173.09,Wallet,85,1674.15
ORD104908,2023-07-24 12:00:00,Kolkata,Pizza Corner,,69.92,253.24,Cash,81,
ORD104909,2023-07-24 13:00:00,Bangalore,Tandoori Nights,1339.45,90.02,373.6,UPI,34,1055.87
ORD104910,2023-07-24 14:00:00,Kolkata,Tandoori Nights,1833.63,73.32,1.82,UPI,73,1905.13
ORD104911,2023-07-24 15:00:00,Pune,Urban Tadka,980.15,23.01,258.74,Card,84,744.42
ORD104912,2023-07-24 16:00:00,Chennai,Pizza Corner,1637.47,86.85,367.83,Cash,82,1356.49
ORD104913,2023-07-24 17:00:00,Hyderabad,Urban Tadka,463.75,95.72,267.33,Wallet,32,292.14000000000004
ORD104914,2023-07-24 18:00:00,Pune,South Express,1786.1,21.54,232.59,Cash,76,1575.05
ORD104915,2023-07-24 19:00:00,Hyderabad,Urban Tadka,1669.0,61.44,46.8,UPI,65,1683.64
ORD104916,2023-07-24 20:00:00,Bangalore,Biryani House,1990.43,8.73,92.41,UPI,13,1906.75
ORD104917,2023-07-24 21:00:00,Hyderabad,South Express,1575.91,61.0,85.95,Wallet,16,1550.96
ORD104918,2023-07-24 22:00:00,Pune,Spice Hub,1032.93,16.37,331.18,UPI,61,718.1199999999999
ORD104919,2023-07-24 23:00:00,Bangalore,Pizza Corner,528.43,62.28,422.07,Wallet,86,168.63999999999993
ORD104920,2023-07-25 00:00:00,Hyderabad,Biryani House,1527.59,29.81,25.84,UPI,78,1531.56
ORD104921,2023-07-25 01:00:00,Mumbai,Spice Hub,1543.58,78.99,443.44,Cash,43,1179.1299999999999
ORD104922,2023-07-25 02:00:00,Kolkata,Biryani House,1273.77,41.7,232.41,Cash,24,1083.06
ORD104923,2023-07-25 03:00:00,Pune,Biryani House,531.76,66.97,393.41,Wallet,31,205.32
